ID,X_MIN,X_MAX,Y_MIN,Y_MAX,date_lidar,hdom,cv_100,cv_tot,qual,larg_buff,date_maj,hdom_maj,si
11591,243163.727271000010660,243263.727271000010660,45707.006024000002071,45807.006024000002071,,,,,,-0.0,,,
11592,243263.727271000010660,243363.727271000010660,45707.006024000002071,45807.006024000002071,2014/01/01,5.5,5.6,6.9,2,-0.0,,,
11593,243363.727271000010660,243463.727271000010660,45707.006024000002071,45807.006024000002071,,,,,,-0.0,,,
11594,243463.727271000010660,243563.727271000010660,45707.006024000002071,45807.006024000002071,2014/01/01,6.6,17.9,21.1,2,-0.0,,,
11595,243563.727271000010660,243663.727271000010660,45707.006024000002071,45807.006024000002071,2014/01/01,10.5,39.5,43.7,47,-0.0,,,
11596,243663.727271000010660,243763.727271000010660,45707.006024000002071,45807.006024000002071,2014/01/01,11.4,25.8,28.3,30,-0.0,,,
11597,243763.727271000010660,243863.727271000010660,45707.006024000002071,45807.006024000002071,2014/01/01,6.6,-1.0,-1.0,1,-0.0,,,
11598,243863.727271000010660,243963.727271000010660,45707.006024000002071,45807.006024000002071,,,,,,-0.0,,,
11599,243963.727271000010660,244063.727271000010660,45707.006024000002071,45807.006024000002071,2014/01/01,10.6,38.6,42.7,3,-0.0,,,
11600,244063.727271000010660,244163.727271000010660,45707.006024000002071,45807.006024000002071,2014/01/01,5.6,0.1,0.1,2,-0.0,,,
11601,244163.727271000010660,244263.727271000010660,45707.006024000002071,45807.006024000002071,,,,,,-0.0,,,
11602,244263.727271000010660,244363.727271000010660,45707.006024000002071,45807.006024000002071,2014/01/01,5.4,4.9,6.0,12,-0.0,,,
11603,244363.727271000010660,244463.727271000010660,45707.006024000002071,45807.006024000002071,2014/01/01,8.3,40.7,46.4,90,-0.0,,,
11604,244463.727271000010660,244563.727271000010660,45707.006024000002071,45807.006024000002071,2014/01/01,10.4,10.4,21.3,100,-0.0,,,
11605,244563.727271000010660,244663.727271000010660,45707.006024000002071,45807.006024000002071,2014/01/01,6.0,21.7,26.1,15,-0.0,,,
11606,244663.727271000010660,244763.727271000010660,45707.006024000002071,45807.006024000002071,2014/01/01,5.6,5.3,6.5,4,-0.0,,,
11607,244763.727271000010660,244863.727271000010660,45707.006024000002071,45807.006024000002071,2014/01/01,5.5,-1.0,-1.0,1,-0.0,,,
11608,244863.727271000010660,244963.727271000010660,45707.006024000002071,45807.006024000002071,2014/01/01,8.5,28.1,32.0,5,-0.0,,,
11609,244963.727271000010660,245063.727271000010660,45707.006024000002071,45807.006024000002071,2014/01/01,8.3,23.8,27.2,5,-0.0,,,
11610,245063.727271000010660,245163.727271000010660,45707.006024000002071,45807.006024000002071,2014/01/01,12.1,49.5,54.1,12,-0.0,,,
11611,245163.727271000010660,245263.727271000010660,45707.006024000002071,45807.006024000002071,2014/01/01,14.4,22.4,24.1,63,-0.0,,,
11612,245263.727271000010660,245363.727271000010660,45707.006024000002071,45807.006024000002071,2014/01/01,16.2,12.9,21.1,100,-0.0,,,
11613,245363.727271000010660,245463.727271000010660,45707.006024000002071,45807.006024000002071,2014/01/01,21.4,12.4,20.3,100,-0.0,,,
11614,245463.727271000010660,245563.727271000010660,45707.006024000002071,45807.006024000002071,2014/01/01,18.5,5.4,11.7,100,-0.0,,,
11615,245563.727271000010660,245663.727271000010660,45707.006024000002071,45807.006024000002071,2014/01/01,15.6,29.2,31.2,74,-0.0,,,
11616,245663.727271000010660,245763.727271000010660,45707.006024000002071,45807.006024000002071,2014/01/01,20.2,30.7,32.4,83,-0.0,,,
11617,245763.727271000010660,245863.727271000010660,45707.006024000002071,45807.006024000002071,2014/01/01,25.9,7.3,12.6,100,-0.0,,,
11618,245863.727271000010660,245963.727271000010660,45707.006024000002071,45807.006024000002071,2014/01/01,26.2,6.1,15.4,100,-0.0,,,
11619,245963.727271000010660,246063.727271000010660,45707.006024000002071,45807.006024000002071,2014/01/01,27.1,6.4,17.5,100,-0.0,,,
11620,246063.727271000010660,246163.727271000010660,45707.006024000002071,45807.006024000002071,2014/01/01,23.4,10.0,32.5,100,-0.0,,,
11621,246163.727271000010660,246263.727271000010660,45707.006024000002071,45807.006024000002071,2014/01/01,20.6,20.4,35.9,100,-0.0,,,
11622,246263.727271000010660,246363.727271000010660,45707.006024000002071,45807.006024000002071,2014/01/01,18.7,26.8,28.3,41,-0.0,,,
11623,246363.727271000010660,246463.727271000010660,45707.006024000002071,45807.006024000002071,,,,,,-0.0,,,
11636,232363.727271000010660,232463.727271000010660,45607.006024000002071,45707.006024000002071,2014/01/01,17.1,31.2,33.2,15,-0.0,,,
11637,232463.727271000010660,232563.727271000010660,45607.006024000002071,45707.006024000002071,2014/01/01,22.3,15.3,16.0,25,-0.0,,,
11638,232563.727271000010660,232663.727271000010660,45607.006024000002071,45707.006024000002071,2014/01/01,11.4,48.6,53.4,22,-0.0,,,
11639,232663.727271000010660,232763.727271000010660,45607.006024000002071,45707.006024000002071,2014/01/01,12.9,50.2,54.5,48,-0.0,,,
11640,232763.727271000010660,232863.727271000010660,45607.006024000002071,45707.006024000002071,2014/01/01,8.7,26.4,29.9,14,-0.0,,,
11641,232863.727271000010660,232963.727271000010660,45607.006024000002071,45707.006024000002071,2014/01/01,13.3,39.1,42.4,6,-0.0,,,
11642,232963.727271000010660,233063.727271000010660,45607.006024000002071,45707.006024000002071,2014/01/01,10.8,56.1,62.0,33,-0.0,,,
11643,233063.727271000010660,233163.727271000010660,45607.006024000002071,45707.006024000002071,2014/01/01,14.0,33.2,35.8,18,-0.0,,,
11644,233163.727271000010660,233263.727271000010660,45607.006024000002071,45707.006024000002071,2014/01/01,11.8,35.6,38.9,28,-0.0,,,
11645,233263.727271000010660,233363.727271000010660,45607.006024000002071,45707.006024000002071,2014/01/01,7.7,32.5,37.4,49,-0.0,,,
11646,233363.727271000010660,233463.727271000010660,45607.006024000002071,45707.006024000002071,2014/01/01,9.2,32.9,36.9,35,-0.0,,,
11647,233463.727271000010660,233563.727271000010660,45607.006024000002071,45707.006024000002071,2014/01/01,15.7,35.0,37.4,15,-0.0,,,
11648,233563.727271000010660,233663.727271000010660,45607.006024000002071,45707.006024000002071,2014/01/01,6.9,38.3,44.9,8,-0.0,,,
11649,233663.727271000010660,233763.727271000010660,45607.006024000002071,45707.006024000002071,2014/01/01,8.3,11.1,12.6,9,-0.0,,,
11650,233763.727271000010660,233863.727271000010660,45607.006024000002071,45707.006024000002071,2014/01/01,9.6,12.3,13.7,4,-0.0,,,
11651,233863.727271000010660,233963.727271000010660,45607.006024000002071,45707.006024000002071,2014/01/01,11.7,26.0,28.5,45,-0.0,,,
11652,233963.727271000010660,234063.727271000010660,45607.006024000002071,45707.006024000002071,2014/01/01,7.0,26.2,30.7,7,-0.0,,,
11653,234063.727271000010660,234163.727271000010660,45607.006024000002071,45707.006024000002071,2014/01/01,5.5,0.3,0.3,2,-0.0,,,
11654,234163.727271000010660,234263.727271000010660,45607.006024000002071,45707.006024000002071,,,,,,-0.0,,,
11655,234263.727271000010660,234363.727271000010660,45607.006024000002071,45707.006024000002071,2014/01/01,13.1,22.0,23.8,13,-0.0,,,
11656,234363.727271000010660,234463.727271000010660,45607.006024000002071,45707.006024000002071,2014/01/01,12.3,29.6,32.3,9,-0.0,,,
11657,234463.727271000010660,234563.727271000010660,45607.006024000002071,45707.006024000002071,2014/01/01,11.0,30.2,33.2,3,-0.0,,,
11658,234563.727271000010660,234663.727271000010660,45607.006024000002071,45707.006024000002071,2014/01/01,21.4,13.8,21.0,100,-0.0,,,
11659,234663.727271000010660,234763.727271000010660,45607.006024000002071,45707.006024000002071,2014/01/01,19.4,31.0,32.7,51,-0.0,,,
11660,234763.727271000010660,234863.727271000010660,45607.006024000002071,45707.006024000002071,2014/01/01,20.6,33.1,34.8,49,-0.0,,,
11661,234863.727271000010660,234963.727271000010660,45607.006024000002071,45707.006024000002071,2014/01/01,9.1,48.8,55.0,15,-0.0,,,
11662,234963.727271000010660,235063.727271000010660,45607.006024000002071,45707.006024000002071,2014/01/01,22.5,6.7,23.5,100,-0.0,,,
11663,235063.727271000010660,235163.727271000010660,45607.006024000002071,45707.006024000002071,2014/01/01,23.4,24.1,25.2,87,-0.0,,,
11664,235163.727271000010660,235263.727271000010660,45607.006024000002071,45707.006024000002071,2014/01/01,15.8,39.9,47.2,100,-0.0,,,
11665,235263.727271000010660,235363.727271000010660,45607.006024000002071,45707.006024000002071,2014/01/01,10.5,36.9,40.9,74,-0.0,,,
11666,235363.727271000010660,235463.727271000010660,45607.006024000002071,45707.006024000002071,2014/01/01,8.3,31.9,36.3,28,-0.0,,,
11667,235463.727271000010660,235563.727271000010660,45607.006024000002071,45707.006024000002071,2014/01/01,7.9,32.1,36.8,28,-0.0,,,
11668,235563.727271000010660,235663.727271000010660,45607.006024000002071,45707.006024000002071,2014/01/01,7.6,32.5,37.5,25,-0.0,,,
11669,235663.727271000010660,235763.727271000010660,45607.006024000002071,45707.006024000002071,2014/01/01,7.6,32.6,37.7,35,-0.0,,,
11670,235763.727271000010660,235863.727271000010660,45607.006024000002071,45707.006024000002071,2014/01/01,10.3,25.0,27.8,43,-0.0,,,
11671,235863.727271000010660,235963.727271000010660,45607.006024000002071,45707.006024000002071,2014/01/01,9.0,34.7,39.1,55,-0.0,,,
11672,235963.727271000010660,236063.727271000010660,45607.006024000002071,45707.006024000002071,2014/01/01,8.4,33.0,37.5,56,-0.0,,,
11673,236063.727271000010660,236163.727271000010660,45607.006024000002071,45707.006024000002071,2014/01/01,13.9,43.5,46.9,18,-0.0,,,
11674,236163.727271000010660,236263.727271000010660,45607.006024000002071,45707.006024000002071,2014/01/01,15.9,37.2,39.8,6,-0.0,,,
11675,236263.727271000010660,236363.727271000010660,45607.006024000002071,45707.006024000002071,2014/01/01,16.9,36.2,38.5,66,-0.0,,,
11676,236363.727271000010660,236463.727271000010660,45607.006024000002071,45707.006024000002071,2014/01/01,16.9,19.3,20.5,3,-0.0,,,
11677,236463.727271000010660,236563.727271000010660,45607.006024000002071,45707.006024000002071,,,,,,-0.0,,,
11678,236563.727271000010660,236663.727271000010660,45607.006024000002071,45707.006024000002071,2014/01/01,18.1,-1.0,-1.0,1,-0.0,,,
11679,236663.727271000010660,236763.727271000010660,45607.006024000002071,45707.006024000002071,2014/01/01,13.0,38.9,42.2,7,-0.0,,,
11680,236763.727271000010660,236863.727271000010660,45607.006024000002071,45707.006024000002071,,,,,,-0.0,,,
11681,236863.727271000010660,236963.727271000010660,45607.006024000002071,45707.006024000002071,,,,,,-0.0,,,
11682,236963.727271000010660,237063.727271000010660,45607.006024000002071,45707.006024000002071,,,,,,-0.0,,,
11683,237063.727271000010660,237163.727271000010660,45607.006024000002071,45707.006024000002071,2014/01/01,11.4,46.5,51.1,4,-0.0,,,
11684,237163.727271000010660,237263.727271000010660,45607.006024000002071,45707.006024000002071,2014/01/01,11.1,33.4,36.8,28,-0.0,,,
11685,237263.727271000010660,237363.727271000010660,45607.006024000002071,45707.006024000002071,2014/01/01,13.3,28.1,30.5,21,-0.0,,,
11686,237363.727271000010660,237463.727271000010660,45607.006024000002071,45707.006024000002071,2014/01/01,9.8,38.9,43.4,50,-0.0,,,
11687,237463.727271000010660,237563.727271000010660,45607.006024000002071,45707.006024000002071,2014/01/01,8.3,26.0,29.6,36,-0.0,,,
11688,237563.727271000010660,237663.727271000010660,45607.006024000002071,45707.006024000002071,,,,,,-0.0,,,
11689,237663.727271000010660,237763.727271000010660,45607.006024000002071,45707.006024000002071,,,,,,-0.0,,,
11690,237763.727271000010660,237863.727271000010660,45607.006024000002071,45707.006024000002071,2014/01/01,5.6,-1.0,-1.0,1,-0.0,,,
11691,237863.727271000010660,237963.727271000010660,45607.006024000002071,45707.006024000002071,2014/01/01,16.4,54.7,58.3,12,-0.0,,,
11692,237963.727271000010660,238063.727271000010660,45607.006024000002071,45707.006024000002071,2014/01/01,7.0,14.0,16.4,8,-0.0,,,
11693,238063.727271000010660,238163.727271000010660,45607.006024000002071,45707.006024000002071,2014/01/01,8.6,22.8,25.9,13,-0.0,,,
11694,238163.727271000010660,238263.727271000010660,45607.006024000002071,45707.006024000002071,2014/01/01,9.0,6.5,7.3,15,-0.0,,,
11695,238263.727271000010660,238363.727271000010660,45607.006024000002071,45707.006024000002071,2014/01/01,26.4,6.2,6.5,34,-0.0,,,
11696,238363.727271000010660,238463.727271000010660,45607.006024000002071,45707.006024000002071,2014/01/01,25.7,13.1,13.6,37,-0.0,,,
11697,238463.727271000010660,238563.727271000010660,45607.006024000002071,45707.006024000002071,2014/01/01,17.4,5.0,5.4,3,-0.0,,,
11698,238563.727271000010660,238663.727271000010660,45607.006024000002071,45707.006024000002071,2014/01/01,10.0,48.5,54.0,12,-0.0,,,
11699,238663.727271000010660,238763.727271000010660,45607.006024000002071,45707.006024000002071,2014/01/01,11.7,24.6,26.9,8,-0.0,,,
11700,238763.727271000010660,238863.727271000010660,45607.006024000002071,45707.006024000002071,2014/01/01,8.8,44.0,49.8,13,-0.0,,,
11701,238863.727271000010660,238963.727271000010660,45607.006024000002071,45707.006024000002071,2014/01/01,11.1,26.5,29.1,6,-0.0,,,
11702,238963.727271000010660,239063.727271000010660,45607.006024000002071,45707.006024000002071,2014/01/01,20.0,12.2,12.9,18,-0.0,,,
11703,239063.727271000010660,239163.727271000010660,45607.006024000002071,45707.006024000002071,2014/01/01,13.3,62.0,67.2,2,-0.0,,,
11704,239163.727271000010660,239263.727271000010660,45607.006024000002071,45707.006024000002071,,,,,,-0.0,,,
11705,239263.727271000010660,239363.727271000010660,45607.006024000002071,45707.006024000002071,,,,,,-0.0,,,
11706,239363.727271000010660,239463.727271000010660,45607.006024000002071,45707.006024000002071,2014/01/01,13.4,27.6,29.8,24,-0.0,,,
11707,239463.727271000010660,239563.727271000010660,45607.006024000002071,45707.006024000002071,2014/01/01,10.9,41.6,45.9,49,-0.0,,,
11708,239563.727271000010660,239663.727271000010660,45607.006024000002071,45707.006024000002071,2014/01/01,18.9,32.7,34.5,64,-0.0,,,
11709,239663.727271000010660,239763.727271000010660,45607.006024000002071,45707.006024000002071,2014/01/01,20.1,17.0,24.9,100,-0.0,,,
11710,239763.727271000010660,239863.727271000010660,45607.006024000002071,45707.006024000002071,2014/01/01,26.4,3.8,21.9,100,-0.0,,,
11711,239863.727271000010660,239963.727271000010660,45607.006024000002071,45707.006024000002071,2014/01/01,8.3,40.0,45.6,3,-0.0,,,
11712,239963.727271000010660,240063.727271000010660,45607.006024000002071,45707.006024000002071,,,,,,-0.0,,,
11713,240063.727271000010660,240163.727271000010660,45607.006024000002071,45707.006024000002071,,,,,,-0.0,,,
11714,240163.727271000010660,240263.727271000010660,45607.006024000002071,45707.006024000002071,2014/01/01,7.2,0.9,1.0,6,-0.0,,,
11715,240263.727271000010660,240363.727271000010660,45607.006024000002071,45707.006024000002071,,,,,,-0.0,,,
11716,240363.727271000010660,240463.727271000010660,45607.006024000002071,45707.006024000002071,,,,,,-0.0,,,
11717,240463.727271000010660,240563.727271000010660,45607.006024000002071,45707.006024000002071,,,,,,-0.0,,,
11718,240563.727271000010660,240663.727271000010660,45607.006024000002071,45707.006024000002071,2014/01/01,9.0,22.1,24.9,12,-0.0,,,
11719,240663.727271000010660,240763.727271000010660,45607.006024000002071,45707.006024000002071,2014/01/01,9.4,32.2,36.1,21,-0.0,,,
11720,240763.727271000010660,240863.727271000010660,45607.006024000002071,45707.006024000002071,2014/01/01,11.0,32.2,35.5,3,-0.0,,,
11721,240863.727271000010660,240963.727271000010660,45607.006024000002071,45707.006024000002071,,,,,,-0.0,,,
11722,240963.727271000010660,241063.727271000010660,45607.006024000002071,45707.006024000002071,,,,,,-0.0,,,
11723,241063.727271000010660,241163.727271000010660,45607.006024000002071,45707.006024000002071,,,,,,-0.0,,,
11724,241163.727271000010660,241263.727271000010660,45607.006024000002071,45707.006024000002071,2014/01/01,8.4,37.6,42.9,40,-0.0,,,
11725,241263.727271000010660,241363.727271000010660,45607.006024000002071,45707.006024000002071,2014/01/01,9.7,55.2,61.7,7,-0.0,,,
11726,241363.727271000010660,241463.727271000010660,45607.006024000002071,45707.006024000002071,2014/01/01,14.3,-1.0,-1.0,1,-0.0,,,
11727,241463.727271000010660,241563.727271000010660,45607.006024000002071,45707.006024000002071,,,,,,-0.0,,,
11728,241563.727271000010660,241663.727271000010660,45607.006024000002071,45707.006024000002071,2014/01/01,9.7,0.2,0.2,2,-0.0,,,
11729,241663.727271000010660,241763.727271000010660,45607.006024000002071,45707.006024000002071,2014/01/01,10.5,29.5,32.6,44,-0.0,,,
11730,241763.727271000010660,241863.727271000010660,45607.006024000002071,45707.006024000002071,2014/01/01,9.0,34.3,38.7,65,-0.0,,,
11731,241863.727271000010660,241963.727271000010660,45607.006024000002071,45707.006024000002071,2014/01/01,6.0,17.2,20.8,33,-0.0,,,
11732,241963.727271000010660,242063.727271000010660,45607.006024000002071,45707.006024000002071,2014/01/01,9.4,39.9,44.7,17,-0.0,,,
11733,242063.727271000010660,242163.727271000010660,45607.006024000002071,45707.006024000002071,2014/01/01,10.6,25.8,28.6,43,-0.0,,,
11734,242163.727271000010660,242263.727271000010660,45607.006024000002071,45707.006024000002071,2014/01/01,8.1,32.0,36.6,53,-0.0,,,
11735,242263.727271000010660,242363.727271000010660,45607.006024000002071,45707.006024000002071,2014/01/01,8.7,19.8,22.4,6,-0.0,,,
11736,242363.727271000010660,242463.727271000010660,45607.006024000002071,45707.006024000002071,2014/01/01,5.4,-1.0,-1.0,1,-0.0,,,
11737,242463.727271000010660,242563.727271000010660,45607.006024000002071,45707.006024000002071,2014/01/01,6.9,20.6,24.1,21,-0.0,,,
11738,242563.727271000010660,242663.727271000010660,45607.006024000002071,45707.006024000002071,2014/01/01,7.2,39.4,45.9,13,-0.0,,,
11739,242663.727271000010660,242763.727271000010660,45607.006024000002071,45707.006024000002071,2014/01/01,6.1,9.2,11.1,9,-0.0,,,
11740,242763.727271000010660,242863.727271000010660,45607.006024000002071,45707.006024000002071,,,,,,-0.0,,,
11741,242863.727271000010660,242963.727271000010660,45607.006024000002071,45707.006024000002071,2014/01/01,7.3,-1.0,-1.0,1,-0.0,,,
11742,242963.727271000010660,243063.727271000010660,45607.006024000002071,45707.006024000002071,2014/01/01,7.0,31.1,36.4,2,-0.0,,,
11743,243063.727271000010660,243163.727271000010660,45607.006024000002071,45707.006024000002071,,,,,,-0.0,,,
11744,243163.727271000010660,243263.727271000010660,45607.006024000002071,45707.006024000002071,,,,,,-0.0,,,
11745,243263.727271000010660,243363.727271000010660,45607.006024000002071,45707.006024000002071,2014/01/01,13.9,45.5,49.1,9,-0.0,,,
11746,243363.727271000010660,243463.727271000010660,45607.006024000002071,45707.006024000002071,2014/01/01,7.3,15.3,17.8,19,-0.0,,,
11747,243463.727271000010660,243563.727271000010660,45607.006024000002071,45707.006024000002071,2014/01/01,6.2,13.5,16.2,7,-0.0,,,
11748,243563.727271000010660,243663.727271000010660,45607.006024000002071,45707.006024000002071,2014/01/01,13.9,42.9,46.3,31,-0.0,,,
11749,243663.727271000010660,243763.727271000010660,45607.006024000002071,45707.006024000002071,2014/01/01,8.4,30.8,35.1,66,-0.0,,,
11750,243763.727271000010660,243863.727271000010660,45607.006024000002071,45707.006024000002071,2014/01/01,10.0,14.8,16.5,28,-0.0,,,
11751,243863.727271000010660,243963.727271000010660,45607.006024000002071,45707.006024000002071,,,,,,-0.0,,,
11752,243963.727271000010660,244063.727271000010660,45607.006024000002071,45707.006024000002071,2014/01/01,13.0,12.6,13.7,14,-0.0,,,
11753,244063.727271000010660,244163.727271000010660,45607.006024000002071,45707.006024000002071,,,,,,-0.0,,,
11754,244163.727271000010660,244263.727271000010660,45607.006024000002071,45707.006024000002071,,,,,,-0.0,,,
11755,244263.727271000010660,244363.727271000010660,45607.006024000002071,45707.006024000002071,2014/01/01,16.9,24.7,26.3,85,-0.0,,,
11756,244363.727271000010660,244463.727271000010660,45607.006024000002071,45707.006024000002071,2014/01/01,5.1,-1.0,-1.0,1,-0.0,,,
11757,244463.727271000010660,244563.727271000010660,45607.006024000002071,45707.006024000002071,2014/01/01,9.2,27.4,30.8,8,-0.0,,,
11758,244563.727271000010660,244663.727271000010660,45607.006024000002071,45707.006024000002071,2014/01/01,9.8,22.6,25.2,6,-0.0,,,
11759,244663.727271000010660,244763.727271000010660,45607.006024000002071,45707.006024000002071,2014/01/01,6.0,8.9,10.7,6,-0.0,,,
11760,244763.727271000010660,244863.727271000010660,45607.006024000002071,45707.006024000002071,2014/01/01,5.8,13.8,16.6,10,-0.0,,,
11761,244863.727271000010660,244963.727271000010660,45607.006024000002071,45707.006024000002071,,,,,,-0.0,,,
11762,244963.727271000010660,245063.727271000010660,45607.006024000002071,45707.006024000002071,,,,,,-0.0,,,
11763,245063.727271000010660,245163.727271000010660,45607.006024000002071,45707.006024000002071,2014/01/01,9.4,34.5,38.8,13,-0.0,,,
11764,245163.727271000010660,245263.727271000010660,45607.006024000002071,45707.006024000002071,2014/01/01,16.0,21.1,22.6,45,-0.0,,,
11765,245263.727271000010660,245363.727271000010660,45607.006024000002071,45707.006024000002071,2014/01/01,16.1,33.5,35.8,4,-0.0,,,
11766,245363.727271000010660,245463.727271000010660,45607.006024000002071,45707.006024000002071,2014/01/01,21.1,15.0,15.8,87,-0.0,,,
11767,245463.727271000010660,245563.727271000010660,45607.006024000002071,45707.006024000002071,2014/01/01,11.3,58.4,64.2,15,-0.0,,,
11768,245563.727271000010660,245663.727271000010660,45607.006024000002071,45707.006024000002071,2014/01/01,18.4,6.5,6.9,6,-0.0,,,
11769,245663.727271000010660,245763.727271000010660,45607.006024000002071,45707.006024000002071,2014/01/01,24.5,6.5,11.7,100,-0.0,,,
11770,245763.727271000010660,245863.727271000010660,45607.006024000002071,45707.006024000002071,2014/01/01,24.8,8.3,18.3,100,-0.0,,,
11771,245863.727271000010660,245963.727271000010660,45607.006024000002071,45707.006024000002071,2014/01/01,25.5,7.7,14.6,100,-0.0,,,
11772,245963.727271000010660,246063.727271000010660,45607.006024000002071,45707.006024000002071,2014/01/01,27.4,5.4,13.6,100,-0.0,,,
11773,246063.727271000010660,246163.727271000010660,45607.006024000002071,45707.006024000002071,2014/01/01,26.8,5.7,16.1,100,-0.0,,,
11774,246163.727271000010660,246263.727271000010660,45607.006024000002071,45707.006024000002071,2014/01/01,24.6,6.4,17.6,100,-0.0,,,
11775,246263.727271000010660,246363.727271000010660,45607.006024000002071,45707.006024000002071,2014/01/01,23.9,9.2,16.4,100,-0.0,,,
11776,246363.727271000010660,246463.727271000010660,45607.006024000002071,45707.006024000002071,2014/01/01,22.8,15.2,15.9,98,-0.0,,,
11788,232263.727271000010660,232363.727271000010660,45507.006024000002071,45607.006024000002071,2014/01/01,17.3,21.6,44.7,100,-0.0,,,
11789,232363.727271000010660,232463.727271000010660,45507.006024000002071,45607.006024000002071,2014/01/01,18.7,11.7,20.7,100,-0.0,,,
11790,232463.727271000010660,232563.727271000010660,45507.006024000002071,45607.006024000002071,2014/01/01,15.8,14.4,15.3,26,-0.0,,,
11791,232563.727271000010660,232663.727271000010660,45507.006024000002071,45607.006024000002071,,,,,,-0.0,,,
11792,232663.727271000010660,232763.727271000010660,45507.006024000002071,45607.006024000002071,2014/01/01,9.6,28.1,31.5,20,-0.0,,,
11793,232763.727271000010660,232863.727271000010660,45507.006024000002071,45607.006024000002071,2014/01/01,8.4,31.6,36.0,62,-0.0,,,
11794,232863.727271000010660,232963.727271000010660,45507.006024000002071,45607.006024000002071,2014/01/01,8.6,26.4,29.9,38,-0.0,,,
11795,232963.727271000010660,233063.727271000010660,45507.006024000002071,45607.006024000002071,2014/01/01,8.3,33.2,37.8,52,-0.0,,,
11796,233063.727271000010660,233163.727271000010660,45507.006024000002071,45607.006024000002071,2014/01/01,11.8,48.2,52.8,48,-0.0,,,
11797,233163.727271000010660,233263.727271000010660,45507.006024000002071,45607.006024000002071,2014/01/01,11.3,54.8,60.2,39,-0.0,,,
11798,233263.727271000010660,233363.727271000010660,45507.006024000002071,45607.006024000002071,2014/01/01,10.8,39.8,43.9,45,-0.0,,,
11799,233363.727271000010660,233463.727271000010660,45507.006024000002071,45607.006024000002071,2014/01/01,18.1,56.9,60.3,16,-0.0,,,
11800,233463.727271000010660,233563.727271000010660,45507.006024000002071,45607.006024000002071,2014/01/01,19.5,50.2,53.0,39,-0.0,,,
11801,233563.727271000010660,233663.727271000010660,45507.006024000002071,45607.006024000002071,2014/01/01,22.1,48.1,50.5,11,-0.0,,,
11802,233663.727271000010660,233763.727271000010660,45507.006024000002071,45607.006024000002071,2014/01/01,8.5,31.4,35.6,10,-0.0,,,
11803,233763.727271000010660,233863.727271000010660,45507.006024000002071,45607.006024000002071,,,,,,-0.0,,,
11804,233863.727271000010660,233963.727271000010660,45507.006024000002071,45607.006024000002071,2014/01/01,14.7,17.8,19.2,6,-0.0,,,
11805,233963.727271000010660,234063.727271000010660,45507.006024000002071,45607.006024000002071,,,,,,-0.0,,,
11806,234063.727271000010660,234163.727271000010660,45507.006024000002071,45607.006024000002071,2014/01/01,6.0,12.6,15.2,5,-0.0,,,
11807,234163.727271000010660,234263.727271000010660,45507.006024000002071,45607.006024000002071,2014/01/01,9.5,29.8,33.4,21,-0.0,,,
11808,234263.727271000010660,234363.727271000010660,45507.006024000002071,45607.006024000002071,2014/01/01,5.4,4.5,5.6,5,-0.0,,,
11809,234363.727271000010660,234463.727271000010660,45507.006024000002071,45607.006024000002071,2014/01/01,10.2,39.5,43.9,16,-0.0,,,
11810,234463.727271000010660,234563.727271000010660,45507.006024000002071,45607.006024000002071,2014/01/01,21.0,28.9,30.4,70,-0.0,,,
11811,234563.727271000010660,234663.727271000010660,45507.006024000002071,45607.006024000002071,2014/01/01,24.8,4.0,11.2,100,-0.0,,,
11812,234663.727271000010660,234763.727271000010660,45507.006024000002071,45607.006024000002071,2014/01/01,24.3,1.6,4.3,100,-0.0,,,
11813,234763.727271000010660,234863.727271000010660,45507.006024000002071,45607.006024000002071,2014/01/01,24.9,1.1,4.4,100,-0.0,,,
11814,234863.727271000010660,234963.727271000010660,45507.006024000002071,45607.006024000002071,2014/01/01,16.1,93.5,99.9,2,-0.0,,,
11815,234963.727271000010660,235063.727271000010660,45507.006024000002071,45607.006024000002071,2014/01/01,13.8,71.2,76.9,38,-0.0,,,
11816,235063.727271000010660,235163.727271000010660,45507.006024000002071,45607.006024000002071,2014/01/01,12.7,60.7,66.0,28,-0.0,,,
11817,235163.727271000010660,235263.727271000010660,45507.006024000002071,45607.006024000002071,2014/01/01,13.0,25.0,33.6,100,-0.0,,,
11818,235263.727271000010660,235363.727271000010660,45507.006024000002071,45607.006024000002071,2014/01/01,9.8,27.7,30.9,65,-0.0,,,
11819,235363.727271000010660,235463.727271000010660,45507.006024000002071,45607.006024000002071,2014/01/01,8.2,18.3,20.9,20,-0.0,,,
11820,235463.727271000010660,235563.727271000010660,45507.006024000002071,45607.006024000002071,2014/01/01,8.2,18.6,21.3,15,-0.0,,,
11821,235563.727271000010660,235663.727271000010660,45507.006024000002071,45607.006024000002071,2014/01/01,7.5,21.4,24.7,18,-0.0,,,
11822,235663.727271000010660,235763.727271000010660,45507.006024000002071,45607.006024000002071,2014/01/01,9.6,34.3,38.4,54,-0.0,,,
11823,235763.727271000010660,235863.727271000010660,45507.006024000002071,45607.006024000002071,2014/01/01,9.5,37.7,42.3,18,-0.0,,,
11824,235863.727271000010660,235963.727271000010660,45507.006024000002071,45607.006024000002071,2014/01/01,8.4,62.9,71.6,22,-0.0,,,
11825,235963.727271000010660,236063.727271000010660,45507.006024000002071,45607.006024000002071,2014/01/01,9.2,41.9,47.1,50,-0.0,,,
